12:05 AM,168.0
12:10 AM,133.33333
12:15 AM,84.0
12:20 AM,120.0
12:25 AM,96.0
12:30 AM,132.0
12:35 AM,156.0
12:40 AM,276.0
12:45 AM,324.0
12:50 AM,96.0
12:55 AM,180.0
1 AM,252.0
1:05 AM,228.0
1:10 AM,216.0
1:15 AM,252.0
1:20 AM,204.0
1:25 AM,192.0
1:30 AM,180.0
1:35 AM,204.0
1:40 AM,228.0
1:45 AM,264.0
1:50 AM,240.0
1:55 AM,216.0
2 AM,168.0
2:05 AM,144.0
2:10 AM,120.0
2:15 AM,204.0
2:20 AM,192.0
2:25 AM,240.0
2:30 AM,204.0
2:35 AM,204.0
2:40 AM,180.0
2:45 AM,156.0
2:50 AM,108.0
2:55 AM,108.0
3 AM,96.0
3:05 AM,132.0
3:10 AM,168.0
3:15 AM,120.0
3:20 AM,108.0
3:25 AM,48.0
3:30 AM,132.0
3:35 AM,84.0
3:40 AM,120.0
3:45 AM,108.0
3:50 AM,84.0
3:55 AM,36.0
4 AM,72.0
4:05 AM,168.0
4:10 AM,72.0
4:15 AM,108.0
4:20 AM,48.0
4:25 AM,96.0
4:30 AM,120.0
4:35 AM,48.0
4:40 AM,48.0
4:45 AM,72.0
4:50 AM,48.0
4:55 AM,24.0
5 AM,12.0
5:05 AM,24.0
5:10 AM,48.0
5:15 AM,60.0
5:20 AM,96.0
5:25 AM,84.0
5:30 AM,60.0
5:35 AM,24.0
5:40 AM,48.0
5:45 AM,12.0
5:50 AM,48.0
5:55 AM,12.0
6 AM,48.0
6:05 AM,84.0
6:10 AM,48.0
6:15 AM,12.0
6:20 AM,36.0
6:25 AM,84.0
6:30 AM,96.0
6:35 AM,60.0
6:40 AM,36.0
6:45 AM,60.0
6:50 AM,12.0
6:55 AM,60.0
7 AM,36.0
7:05 AM,108.0
7:10 AM,120.0
7:15 AM,60.0
7:20 AM,24.0
7:25 AM,72.0
7:30 AM,48.0
7:35 AM,72.0
7:40 AM,72.0
7:45 AM,60.0
7:50 AM,60.0
7:55 AM,60.0
8 AM,108.0
8:05 AM,72.0
8:10 AM,108.0
8:15 AM,36.0
8:20 AM,48.0
8:25 AM,132.0
8:30 AM,120.0
8:35 AM,60.0
8:40 AM,60.0
8:45 AM,72.0
8:50 AM,72.0
8:55 AM,84.0
9 AM,106.666664
9:05 AM,108.0
9:10 AM,48.0
9:15 AM,60.0
9:20 AM,120.0
9:25 AM,84.0
9:30 AM,96.0
9:35 AM,108.0
9:40 AM,144.0
9:45 AM,192.0
9:50 AM,252.0
9:55 AM,108.0
10 AM,240.0
10:05 AM,144.0
10:10 AM,240.0
10:15 AM,156.0
10:20 AM,132.0
10:25 AM,144.0
10:30 AM,180.0
10:35 AM,144.0
10:40 AM,216.0
10:45 AM,156.0
10:50 AM,168.0
10:55 AM,204.0
11 AM,156.0
11:05 AM,240.0
11:10 AM,156.0
11:15 AM,156.0
11:20 AM,288.0
11:25 AM,204.0
11:30 AM,192.0
11:35 AM,168.0
11:40 AM,288.0
11:45 AM,312.0
11:50 AM,324.0
11:55 AM,204.0
Noon,312.0
12:05 PM,204.0
12:10 PM,264.0
12:15 PM,372.0
12:20 PM,324.0
12:25 PM,288.0
12:30 PM,276.0
12:35 PM,216.0
12:40 PM,408.0
12:45 PM,252.0
12:50 PM,396.0
12:55 PM,228.0
1 PM,360.0
1:05 PM,288.0
1:10 PM,312.0
1:15 PM,288.0
1:20 PM,408.0
1:25 PM,312.0
1:30 PM,252.0
1:35 PM,384.0
1:40 PM,336.0
1:45 PM,324.0
1:50 PM,288.0
1:55 PM,396.0
2 PM,252.0
2:05 PM,264.0
2:10 PM,264.0
2:15 PM,252.0
2:20 PM,396.0
2:25 PM,360.0
2:30 PM,252.0
2:35 PM,372.0
2:40 PM,300.0
2:45 PM,372.0
2:50 PM,336.0
2:55 PM,360.0
3 PM,420.0
3:05 PM,300.0
3:10 PM,432.0
3:15 PM,372.0
3:20 PM,288.0
3:25 PM,384.0
3:30 PM,372.0
3:35 PM,300.0
3:40 PM,228.0
3:45 PM,300.0
3:50 PM,408.0
3:55 PM,288.0
4 PM,324.0
4:05 PM,264.0
4:10 PM,456.0
4:15 PM,240.0
4:20 PM,228.0
4:25 PM,480.0
4:30 PM,312.0
4:35 PM,336.0
4:40 PM,360.0
4:45 PM,408.0
4:50 PM,288.0
4:55 PM,288.0
5 PM,240.0
5:05 PM,264.0
5:10 PM,192.0
5:15 PM,312.0
5:20 PM,312.0
5:25 PM,360.0
5:30 PM,444.0
5:35 PM,288.0
5:40 PM,468.0
5:45 PM,672.0
5:50 PM,516.0
5:55 PM,420.0
6 PM,204.0
6:05 PM,420.0
6:10 PM,240.0
6:15 PM,360.0
6:20 PM,336.0
6:25 PM,264.0
6:30 PM,360.0
6:35 PM,264.0
6:40 PM,192.0
6:45 PM,276.0
6:50 PM,348.0
6:55 PM,264.0
7 PM,336.0
7:05 PM,276.0
7:10 PM,400.0
7:15 PM,312.0
7:20 PM,216.0
7:25 PM,216.0
7:30 PM,216.0
7:35 PM,324.0
7:40 PM,204.0
7:45 PM,276.0
7:50 PM,216.0
7:55 PM,312.0
8 PM,204.0
8:05 PM,312.0
8:10 PM,324.0
8:15 PM,264.0
8:20 PM,192.0
8:25 PM,336.0
8:30 PM,240.0
8:35 PM,288.0
8:40 PM,168.0
8:45 PM,168.0
8:50 PM,276.0
8:55 PM,216.0
9 PM,288.0
9:05 PM,216.0
9:10 PM,192.0
9:15 PM,324.0
9:20 PM,240.0
9:25 PM,144.0
9:30 PM,168.0
9:35 PM,192.0
9:40 PM,168.0
